,clips,insertions,gaps,ncf
97001,,0.0,0.0,0.0
97002,,0.0,0.0,0.0
97003,,0.0,0.009345794392523364,0.0
97004,,0.0,0.009345794392523364,0.0
97005,,0.0,0.009433962264150943,0.0
97006,,0.0,0.0,0.0
97007,,0.0,0.009174311926605505,0.0
97008,,0.0,0.009174311926605505,0.0
97009,,0.0,0.00909090909090909,0.0
97010,,0.0,0.00909090909090909,0.0
97011,,0.0,0.00909090909090909,0.0
97012,,0.0,0.00909090909090909,0.0
97013,,0.0,0.0,0.0
97014,,0.0,0.0,0.0
97015,,0.0,0.0,0.0
97016,,,,
97017,,,,
97018,,,,
97019,,,,
97020,,,,
97021,,,,
97022,,,,
97023,,,,
97024,,,,
97025,,,,
97026,,,,
97027,,,,
97028,,,,
97029,,,,
97030,,,,
97031,,,,
97032,,,,
97033,,,,
97034,,,,
97035,,,,
97036,,,,
97037,,,,
97038,,,,
97039,,,,
97040,,,,
97041,,,,
97042,,,,
97043,,,,
97044,,,,
97045,,,,
97046,,,,
97047,,,,
97048,,,,
97049,,,,
97050,,,,
97051,,,,
97052,,,,
97053,,,,
97054,,,,
97055,,,,
97056,,,,
97057,,,,
97058,,0.0,0.0,0.0
97059,,0.0,0.0,0.0
97060,,0.0,0.0,0.0
97061,,0.009174311926605505,0.00909090909090909,0.0
97062,,0.0,0.009259259259259259,0.0
97063,,,0.009345794392523364,
97064,,0.0,0.0,0.0
97065,,0.0,0.0,0.0
97066,,0.0,0.0,0.0
97067,,0.0,0.0,0.0
97068,,0.0,0.0,0.0
97069,,0.0,0.009259259259259259,0.0
97070,,0.0,0.009259259259259259,0.0
97071,,0.0,0.009345794392523364,0.0
97072,,0.0,0.0,0.009345794392523364
97073,,0.0,0.009259259259259259,0.009259259259259259
97074,,0.0,0.0,0.0
97075,,0.0,0.0,0.0
97076,,,,
97077,,,,
97078,,,,
97079,,,,
97080,,,,
97081,,,,
97082,,,,
97083,,,,
97084,,,,
97085,,,,
97086,,,,
97087,,,,
97088,,,,
97089,,,,
97090,,,,
97091,,,,
97092,,,,
97093,,,,
97094,,,,
97095,,,,
97096,,,,
97097,,,,
97098,,,,
97099,,,,
97100,,,,
97101,,,,
97102,,,,
97103,,,,
97104,,,,
97105,,,,
97106,,,,
97107,,,,
97108,,,,
97109,,,,
97110,,,,
97111,,,,
97112,,,,
97113,,,,
97114,,,,
97115,,,,
97116,,,,
97117,,,,
97118,,,,
97119,,,,
97120,,,,
97121,,,,
97122,,,,
97123,,,,
97124,,,,
97125,,,,
97126,,,,
97127,,,,
97128,,,,
97129,,,,
97130,,,,
97131,,,,
97132,,,,
97133,,,,
97134,,,,
97135,,,,
97136,,,,
97137,,,,
97138,,,,
97139,,,,
97140,,,,
97141,,0.04807692307692308,0.009523809523809525,0.0
97142,,0.0,0.0,0.0
97143,,,,
97144,,,,
97145,,,,
97146,,,,
97147,,,,
97148,,,,
97149,,,,
97150,,,,
97151,,,,
97152,,,,
97153,,,,
97154,,,,
97155,,,,
97156,,,,
97157,,,,
97158,,,,
97159,,,,
97160,,,,
97161,,,,
97162,,,,
97163,,,,
97164,,,,
97165,,,,
97166,,,,
97167,,,,
97168,,,,
97169,,,,
97170,,,,
97171,,,,
97172,,,,
97173,,,,
97174,,,,
97175,,,,
97176,,,,
97177,,,,
97178,,,,
97179,,,,
97180,,,,
97181,,,,
97182,,,,
97183,,,,
97184,,,,
97185,,,,
97186,,,,
97187,,,,
97188,,,,
97189,,,,
97190,,,,
97191,,,,
97192,,,,
97193,,,,
97194,,,,
97195,,,,
97196,,0.0,0.0,0.0
97197,,,,
97198,,,,
97199,,,,
97200,,,,
97201,,,,
97202,,,,
97203,,,,
97204,,,,
97205,,,0.02857142857142857,
97206,,,,
97207,,0.0,0.0,0.0
97208,,0.0,0.00909090909090909,0.0
97209,,0.0,0.0,0.0
97210,,0.0,0.0,0.0
97211,,0.0,0.01639344262295082,0.0
97212,,0.0,0.01639344262295082,0.0
97213,,0.0,0.008695652173913044,0.0
97214,,0.0,0.04201680672268908,0.0
97215,,0.0,0.008849557522123894,0.0
97216,,0.0,0.008928571428571428,0.0
97217,,,,
97218,,,,
97219,,0.0,0.0,0.0
97220,,0.0,0.034782608695652174,0.0
97221,,0.0,0.0,0.0
97222,,0.0,0.0,0.0
97223,,,,
97224,,,,
97225,,,,
97226,,,,
97227,,0.0,0.0,0.0
97228,,0.0,0.0,0.0
97229,,0.0,0.0,0.0
97230,,0.0,0.0,0.0
97231,,0.0,0.0,0.0
97232,,0.0,0.0,0.0
97233,,0.025423728813559324,0.008403361344537815,0.0
97234,,,0.1308411214953271,
97235,,,,
97236,,,,
97237,,,,
97238,,,,
97239,,0.0,0.0,0.0
97240,,0.0,0.009174311926605505,0.0
97241,,0.0,0.0,0.0
97242,,0.009345794392523364,0.009259259259259259,0.0
97243,,0.0,0.01904761904761905,0.0
97244,,,,
97245,,,,
97246,,,,
97247,,,,
97248,,,,
97249,,,,
97250,,,,
97251,,,,
97252,,,,
97253,,,,
97254,,,,
97255,,,,
97256,,,,
97257,,,,
97258,,,,
97259,,,,
97260,,,,
97261,,,,
97262,,,,
97263,,,,
97264,,,,
97265,,,,
97266,,,,
97267,,,,
97268,,,,
97269,,,,
97270,,,,
97271,,,,
97272,,,,
97273,,,,
97274,,0.0,0.037383177570093455,0.0
97275,,0.0,0.009174311926605505,0.0
97276,,0.0,0.0,0.0
97277,,0.0,0.00909090909090909,0.0
97278,,0.0,0.009174311926605505,0.009174311926605505
97279,,0.0,0.0,0.0
97280,,0.0,0.0,0.009174311926605505
97281,,0.0,0.0,0.0
97282,,0.0,0.0,0.0
97283,,0.0,0.009433962264150943,0.0
97284,,,,
97285,,,,
97286,,,,
97287,,,0.009174311926605505,
97288,,,0.01818181818181818,
97289,,,,
97290,,,,
97291,,,,
97292,,,,
97293,,,,
97294,,,,
97295,,,,
97296,,,,
97297,,,,
97298,,,0.009009009009009009,
97299,,0.0,0.0,0.0
97300,,0.0,0.0,0.0
97301,,0.0,0.0,0.0
97302,,0.0,0.0,0.0
97303,,,0.028846153846153848,
97304,,0.0,0.0,0.0
97305,,0.0,0.0,0.0
97306,,0.0,0.009174311926605505,0.0
97307,,0.0,0.009345794392523364,0.0
97308,,0.0,0.00909090909090909,0.0
97309,,0.0,0.0,0.0
97310,,,,
97311,,,,
97312,,,,
97313,,,,
97314,,,,
97315,,,,
97316,,,,
97317,,,,
97318,,,,
97319,,,,
97320,,,,
97321,,,,
97322,,,,
97323,,,,
97324,,,,
97325,,,,
97326,,,,
97327,,,,
97328,,,,
97329,,,,
97330,,,,
97331,,,,
97332,,,,
97333,,,,
97334,,,,
97335,,,,
97336,,0.0,0.018018018018018018,0.0
97337,,0.0,0.0,0.0
97338,,0.0,0.01834862385321101,0.0
97339,,0.0,0.0,0.0
97340,,0.0,0.009009009009009009,0.0
97341,,0.0,0.00909090909090909,0.0
97342,,0.0,0.018018018018018018,0.0
97343,,0.0,0.02702702702702703,0.0
97344,,0.0,0.01818181818181818,0.0
97345,,0.0,0.009433962264150943,0.0
97346,,0.0,0.009345794392523364,0.0
97347,,,,
97348,,,,
97349,,,,
97350,,,,
97351,,,,
97352,,,,
97353,,,,
97354,,,,
97355,,,,
97356,,,,
97357,,0.0,0.008928571428571428,0.0
97358,,0.0,0.008849557522123894,0.0
97359,,0.0,0.008771929824561403,0.0
97360,,0.0,0.008849557522123894,0.0
97361,,0.0,0.017391304347826087,0.0
97362,,0.0,0.009009009009009009,0.0
97363,,0.0,0.008849557522123894,0.0
97364,,0.0,0.0,0.0
97365,,0.0,0.0,0.0
97366,,0.0,0.0,0.0
97367,,0.0,0.0,0.0
97368,,0.0,0.0,0.0
97369,,0.0,0.0,0.0
97370,,0.0,0.008620689655172414,0.0
97371,,0.0,0.0,0.0
97372,,0.0,0.0,0.0
97373,,0.0,0.017391304347826087,0.008695652173913044
97374,,0.0,0.02608695652173913,0.0
97375,,0.0,0.008849557522123894,0.0
97376,,0.0,0.0,0.0
97377,,0.008849557522123894,0.0,0.0
97378,,0.0,0.0,0.0
97379,,0.0,0.0,0.0
97380,,0.008928571428571428,0.017543859649122806,0.0
97381,,0.0,0.0,0.0
97382,,0.00909090909090909,0.0,0.0
97383,,0.0,0.008771929824561403,0.0
97384,,0.0,0.0,0.0
97385,,0.0,0.0,0.0
97386,,0.0,0.0,0.0
97387,,0.0,0.008928571428571428,0.0
97388,,,,
97389,,0.0,0.0,0.0
97390,,,0.018518518518518517,
97391,,,,
97392,,,,
97393,,,,
97394,,,,
97395,,,,
97396,,,,
97397,,,,
97398,,,,
97399,,,,
97400,,,,
97401,,,,
97402,,,,
97403,,,,
97404,,,,
97405,,,,
97406,,,,
97407,,,,
97408,,,,
97409,,,,
97410,,,,
97411,,,,
97412,,,,
97413,,,,
97414,,,,
97415,,0.0,0.0,0.0
97416,,0.0,0.0,0.0
97417,,0.0,0.0,0.0
97418,,0.0,0.0,0.0
97419,,0.0,0.0,0.0
97420,,0.0,0.01818181818181818,0.0
97421,,0.0,0.00909090909090909,0.0
97422,,0.0,0.009345794392523364,0.0
97423,,,,
97424,,,,
97425,,,,
97426,,,,
97427,,,,
97428,,,,
97429,,,,
97430,,,,
97431,,,,
97432,,,,
97433,,,,
97434,,,,
97435,,,,
97436,,,,
97437,,,,
97438,,,,
97439,,0.00980392156862745,0.0,0.0
97440,,0.0,0.0,0.0
97441,,0.0,0.0,0.0
97442,,0.0,0.0,0.0
97443,,0.0,0.0,0.0
97444,,0.0,0.008849557522123894,0.0
97445,,0.0,0.008928571428571428,0.0
97446,,,,
97447,,,,
97448,,,,
97449,,,,
97450,,,,
97451,,,,
97452,,,,
97453,,,,
97454,,,,
97455,,,,
97456,,,,
97457,,,,
97458,,,,
97459,,,,
97460,,,,
97461,,,,
97462,,0.0,0.008849557522123894,0.0
97463,,0.0,0.008928571428571428,0.0
97464,,0.0,0.03571428571428571,0.0
97465,,0.0,0.0,0.0
97466,,0.0,0.0,0.0
97467,,0.0,0.0,0.0
97468,,0.0,0.0,0.0
97469,,0.0,0.008695652173913044,0.0
97470,,0.0,0.008695652173913044,0.0
97471,,0.0,0.008620689655172414,0.0
97472,,0.0,0.0,0.0
97473,,0.0,0.0,0.0
97474,,0.0,0.008849557522123894,0.0
97475,,0.0,0.017857142857142856,0.0
97476,,0.0,0.0,0.009433962264150943
97477,,,,
97478,,,,
97479,,,,
97480,,,,
97481,,,0.01,
97482,,,,
97483,,,0.01,
97484,,,,
97485,,,0.009433962264150943,
97486,,0.0,0.018018018018018018,0.0
97487,,0.0,0.0,0.0
97488,,,,
97489,,,,
97490,,,,
97491,,,,
97492,,,,
97493,,,,
97494,,,,
97495,,,,
97496,,,,
97497,,,,
97498,,,,
97499,,,,
97500,,,,
97501,,,,
97502,,,,
97503,,,,
97504,,,,
97505,,,,
97506,,,,
97507,,,,
97508,,,,
97509,,,,
97510,,,,
97511,,,,
97512,,,,
97513,,0.0,0.0,0.0
97514,,0.0,0.0,0.0
97515,,0.009523809523809525,0.009433962264150943,0.0
97516,,0.0,0.009523809523809525,0.0
97517,,0.0,0.009345794392523364,0.0
97518,,0.009345794392523364,0.0,0.009345794392523364
97519,,0.0,0.0,0.0
97520,,0.0,0.0,0.00909090909090909
97521,,0.0,0.0,0.0
97522,,0.0,0.0,0.0
97523,,0.0,0.009345794392523364,0.0
97524,,0.0,0.0,0.0
97525,,0.0,0.028037383177570093,0.0
97526,,0.0,0.027777777777777776,0.0
97527,,0.0,0.0,0.0
97528,,0.0,0.009259259259259259,0.0
97529,,0.0,0.01818181818181818,0.0
97530,,0.0,0.009174311926605505,0.0
97531,,0.0,0.00909090909090909,0.0
97532,,0.0,0.018018018018018018,0.0
97533,,0.0,0.018018018018018018,0.0
97534,,0.0,0.0,0.0
97535,,0.0,0.009523809523809525,0.0
97536,,,,
97537,,,0.028846153846153848,
97538,,,,
97539,,,,
97540,,,,
97541,,,,
97542,,,,
97543,,,,
97544,,,,
97545,,,,
97546,,,,
97547,,,,
97548,,,,
97549,,,,
97550,,,,
97551,,,,
97552,,,,
97553,,,,
97554,,0.0,0.0,0.0
97555,,0.0,0.0,0.0
97556,,0.0,0.0,0.0
97557,,0.008771929824561403,0.0,0.0
97558,,0.0,0.0,0.0
97559,,0.0,0.008695652173913044,0.0
97560,,0.0,0.008849557522123894,0.0
97561,,0.0,0.009009009009009009,0.0
97562,,0.0,0.0,0.0
97563,,0.0,0.0,0.0
97564,,0.0,0.008849557522123894,0.0
97565,,0.0,0.0,0.0
97566,,0.0,0.0,0.0
97567,,0.0,0.0,0.0
97568,,0.0,0.0,0.0
97569,,0.0,0.0,0.0
97570,,0.0,0.0,0.0
97571,,0.0,0.0,0.0
97572,,0.0,0.0,0.0
97573,,,,
97574,,,,
97575,,,,
97576,,,,
97577,,,0.009523809523809525,
97578,,,0.018867924528301886,
97579,,0.0,0.008928571428571428,0.0
97580,,0.0,0.00909090909090909,0.0
97581,,0.0,0.00909090909090909,0.0
97582,,0.0,0.008928571428571428,0.0
97583,,0.0,0.02631578947368421,0.0
97584,,0.0,0.019230769230769232,0.0
97585,,0.0,0.009523809523809525,0.0
97586,,0.0,0.01904761904761905,0.0
97587,,0.0,0.0,0.0
97588,,0.0,0.0,0.0
97589,,0.0,0.0,0.0
97590,,0.0,0.009708737864077669,0.0
97591,,0.009615384615384616,0.0,0.0
97592,,,,
97593,,0.0,0.0,0.0
97594,,0.0,0.0,0.0
97595,,0.0,0.0,0.0
97596,,0.0,0.018867924528301886,0.0
97597,,0.0,0.0,0.0
97598,,0.0,0.0,0.0
97599,,0.0,0.0,0.0
97600,,0.0,0.0,0.0
97601,,0.0,0.0,0.0
97602,,,0.009174311926605505,
97603,,,,
97604,,,,
97605,,,,
97606,,,,
97607,,,0.009345794392523364,
97608,,0.0,0.009345794392523364,0.0
97609,,0.0,0.009523809523809525,0.0
97610,,0.0,0.009259259259259259,0.0
97611,,0.0,0.009345794392523364,0.0
97612,,0.0,0.0,0.0
97613,,0.0,0.009345794392523364,0.0
97614,,0.0,0.0,0.0
97615,,0.0,0.0,0.0
97616,,0.0,0.00909090909090909,0.0
97617,,0.0,0.009708737864077669,0.0
97618,,,,
97619,,,,
97620,,,,
97621,,,,
97622,,,,
97623,,,,
97624,,,,
97625,,,,
97626,,,,
97627,,,,
97628,,,,
97629,,,,
97630,,,,
97631,,,,
97632,,,,
97633,,,,
97634,,,,
97635,,,,
97636,,,,
97637,,,,
97638,,,,
97639,,,,
97640,,,,
97641,,,,
97642,,,,
97643,,,,
97644,,,,
97645,,,,
97646,,0.0,0.0,0.0
97647,,0.0,0.0,0.0
97648,,0.009174311926605505,0.0,0.0
97649,,,,
97650,,,0.009345794392523364,
97651,,,,
97652,,,,
97653,,,,
97654,,,,
97655,,,,
97656,,,,
97657,,,,
97658,,,,
97659,,,,
97660,,,,
97661,,,,
97662,,,,
97663,,,,
97664,,,,
97665,,,,
97666,,,,
97667,,,,
97668,,,,
97669,,,,
97670,,,,
97671,,,,
97672,,,,
97673,,,,
97674,,,,
97675,,,,
97676,,,,
97677,,,,
97678,,,,
97679,,,,
97680,,,,
97681,,,,
97682,,,,
97683,,,,
97684,,,,
97685,,0.0,0.0,0.0
97686,,0.0,0.0,0.0
97687,,0.0,0.01834862385321101,0.0
97688,,0.0,0.009259259259259259,0.009259259259259259
97689,,0.0,0.0,0.0
97690,,0.0,0.0,0.0
97691,,0.0,0.0,0.0
97692,,,,
97693,,,,
97694,,,,
97695,,,,
97696,,,,
97697,,,0.02727272727272727,
97698,,0.0,0.026785714285714284,0.0
97699,,,0.01818181818181818,
97700,,0.0,0.009009009009009009,0.0
97701,,0.0,0.0,0.0
97702,,0.0,0.017543859649122806,0.0
97703,,0.0,0.009009009009009009,0.0
97704,,0.0,0.01834862385321101,0.009174311926605505
97705,,0.0,0.03669724770642202,0.0
97706,,0.0,0.0,0.0
97707,,0.0,0.0,0.0
97708,,,,
97709,,0.0,0.0,0.0
97710,,0.0,0.0,0.0
97711,,0.0,0.0,0.0
97712,,0.008771929824561403,0.0,0.0
97713,,0.0,0.008695652173913044,0.0
97714,,0.0,0.0,0.0
97715,,0.0,0.0,0.0
97716,,0.0,0.0,0.0
97717,,0.01834862385321101,0.0,0.009174311926605505
97718,,0.0,0.07692307692307693,0.0
97719,,0.0,0.0,0.0
97720,,0.0,0.0,0.0
97721,,0.0,0.0,0.0
97722,,,,
97723,,,0.018867924528301886,
97724,,0.0,0.009523809523809525,0.0
97725,,,,
97726,,0.0,0.0380952380952381,0.0
97727,,,,
97728,,,,
97729,,,,
97730,,,,
97731,,,,
97732,,,,
97733,,,,
97734,,,,
97735,,,,
97736,,,,
97737,,,,
97738,,,,
97739,,,,
97740,,,,
97741,,,,
97742,,,,
97743,,,,
97744,,,,
97745,,,,
97746,,,,
97747,,,,
97748,,,,
97749,,0.0,0.009259259259259259,0.0
97750,,0.0,0.009259259259259259,0.0
97751,,0.0,0.009345794392523364,0.0
97752,,,,
97753,,,,
97754,,,,
97755,,,,
97756,,,,
97757,,,,
97758,,,,
97759,,0.0,0.009523809523809525,0.0
97760,,0.0,0.018867924528301886,0.0
97761,,,,
97762,,,,
97763,,,,
97764,,,,
97765,,,,
97766,,,,
97767,,,,
97768,,,,
97769,,,,
97770,,,,
97771,,0.0,0.00980392156862745,0.0
97772,,,,
97773,,,,
97774,,,,
97775,,,,
97776,,,,
97777,,,,
97778,,,,
97779,,,,
97780,,,,
97781,,,,
97782,,,,
97783,,,,
97784,,,,
97785,,,,
97786,,,,
97787,,,,
97788,,,,
97789,,,,
97790,,,,
97791,,,,
97792,,,,
97793,,,,
97794,,,,
97795,,,,
97796,,,,
97797,,,0.009433962264150943,
97798,,0.0,0.0,0.0
97799,,,,
97800,,,,
97801,,,,
97802,,,,
97803,,,,
97804,,,,
97805,,,,
97806,,,,
97807,,0.0,0.0,0.0
97808,,0.0,0.0,0.0
97809,,0.0,0.0,0.0
97810,,0.0,0.0,0.0
97811,,,,
97812,,,,
97813,,,,
97814,,,,
97815,,,,
97816,,,,
97817,,,,
97818,,,,
97819,,0.0,0.0,0.0
97820,,0.0,0.0,0.0
97821,,0.0,0.018018018018018018,0.0
97822,,0.0,0.0,0.0
97823,,0.0,0.017543859649122806,0.0
97824,,0.0,0.0,0.0
97825,,0.0,0.0,0.00909090909090909
97826,,0.0,0.0,0.0
97827,,0.0,0.0,0.0
97828,,0.0,0.0,0.0
97829,,0.0,0.0,0.0
97830,,0.0,0.0,0.0
97831,,0.0,0.0,0.00909090909090909
97832,,0.0,0.0,0.0
97833,,0.0,0.0,0.008849557522123894
97834,,0.0,0.0,0.0
97835,,0.0,0.0,0.0
97836,,0.0,0.0,0.0
97837,,0.0,0.0,0.00980392156862745
97838,,0.0,0.0,0.0
97839,,,,
97840,,,,
97841,,,,
97842,,,,
97843,,,,
97844,,0.0,0.0,0.0
97845,,0.0,0.0,0.0
97846,,0.0,0.0,0.0
97847,,,,
97848,,,,
97849,,,,
97850,,0.0,0.009523809523809525,0.0
97851,,0.0,0.0,0.0
97852,,0.0,0.0,0.008928571428571428
97853,,0.0,0.0,0.00909090909090909
97854,,0.0,0.0,0.0
97855,,0.0,0.009259259259259259,0.0
97856,,,,
97857,,,,
97858,,,,
97859,,0.0,0.00980392156862745,0.0
97860,,,,
97861,,,,
97862,,,,
97863,,,,
97864,,0.0,0.0,0.0
97865,,0.0,0.0,0.0
97866,,0.0,0.009009009009009009,0.0
97867,,0.0,0.0,0.0
97868,,0.0,0.0,0.0
97869,,0.008771929824561403,0.0,0.0
97870,,0.0,0.03508771929824561,0.0
97871,,0.0,0.0,0.0
97872,,0.0,0.0,0.0
97873,,0.0,0.0,0.0
97874,,0.0,0.0,0.0
97875,,0.0,0.0,0.0
97876,,0.0,0.0,0.0
97877,,0.0,0.0,0.0
97878,,0.0,0.008928571428571428,0.0
97879,,0.0,0.008928571428571428,0.0
97880,,0.0,0.00909090909090909,0.0
97881,,0.0,0.0,0.0
97882,,0.0,0.0,0.0
97883,,0.0,0.0,0.0
97884,,0.00909090909090909,0.009009009009009009,0.0
97885,,0.0,0.00909090909090909,0.0
97886,,0.0,0.009009009009009009,0.0
97887,,0.0,0.008849557522123894,0.0
97888,,0.0,0.0,0.0
97889,,0.00909090909090909,0.009009009009009009,0.0
97890,,,0.03636363636363636,
97891,,0.0,0.03571428571428571,0.0
97892,,,0.045871559633027525,
97893,,,,
97894,,,,
97895,,,,
97896,,,,
97897,,,,
97898,,,,
97899,,,,
97900,,,,
97901,,,,
97902,,,,
97903,,,,
97904,,,,
97905,,,,
97906,,,,
97907,,,,
97908,,,,
97909,,,,
97910,,,,
97911,,,,
97912,,,,
97913,,,,
97914,,,,
97915,,,,
97916,,,,
97917,,,,
97918,,,,
97919,,,,
97920,,0.0,0.009708737864077669,0.0
97921,,0.0,0.0,0.0
97922,,0.0,0.0,0.0
97923,,0.0,0.0,0.0
97924,,,,
97925,,0.0,0.0,0.0
97926,,0.0,0.0,0.0
97927,,0.0,0.02857142857142857,0.0
97928,,0.029411764705882353,0.009708737864077669,0.0
97929,,,0.038461538461538464,
97930,,,,
97931,,,,
97932,,,,
97933,,,,
97934,,,,
97935,,,,
97936,,,,
97937,,,,
97938,,,,
97939,,,,
97940,,,,
97941,,,,
97942,,0.0,0.0,0.0
97943,,0.0,0.0,0.0
97944,,0.0,0.0,0.0
97945,,0.0,0.009615384615384616,0.0
97946,,0.0,0.009708737864077669,0.0
97947,,0.0,0.009615384615384616,0.0
97948,,0.0,0.009345794392523364,0.0
97949,,0.0,0.009259259259259259,0.0
97950,,0.0,0.009433962264150943,0.0
97951,,,0.009433962264150943,
97952,,,0.029411764705882353,
97953,,,0.039603960396039604,
97954,,,,
97955,,,,
97956,,,,
97957,,,,
97958,,,,
97959,,,,
97960,,,,
97961,,,,
97962,,,,
97963,,,,
97964,,,,
97965,,,,
97966,,,,
97967,,,,
97968,,,,
97969,,,,
97970,,,,
97971,,,,
97972,,,,
97973,,,,
97974,,,,
97975,,,,
97976,,,,
97977,,,,
97978,,,,
97979,,,,
97980,,,,
97981,,,,
97982,,,,
97983,,,,
97984,,,,
97985,,,,
97986,,,,
97987,,,,
97988,,,,
97989,,,,
97990,,,,
97991,,,,
97992,,,,
97993,,,,
97994,,,,
97995,,,,
97996,,,,
97997,,,,
97998,,,,
97999,,,,
98000,,,,
98001,,,,
98002,,,,
98003,,,,
98004,,,,
98005,,,,
98006,,,,
98007,,,,
98008,,,,
98009,,,,
98010,,,,
98011,,,,
98012,,,,
98013,,,,
98014,,,,
98015,,,,
98016,,,,
98017,,,,
98018,,,,
98019,,,,
98020,,,,
98021,,,,
98022,,,,
98023,,,,
98024,,,,
98025,,,,
98026,,,,
98027,,,,
98028,,,,
98029,,,,
98030,,,,
98031,,,,
98032,,,,
98033,,,,
98034,,,,
98035,,,,
98036,,,,
98037,,,,
98038,,,,
98039,,,,
98040,,,,
98041,,,,
98042,,,,
98043,,,,
98044,,,,
98045,,,,
98046,,,,
98047,,,,
98048,,,,
98049,,,,
98050,,,,
98051,,,,
98052,,,,
98053,,,,
98054,,,,
98055,,,,
98056,,,,
98057,,,,
98058,,,,
98059,,,,
98060,,,,
98061,,,,
98062,,,,
98063,,,,
98064,,,,
98065,,,,
98066,,,,
98067,,,,
98068,,,,
98069,,,,
98070,,,,
98071,,,0.0380952380952381,
98072,,0.0,0.0,0.0
98073,,0.0,0.018691588785046728,0.0
98074,,0.0,0.009523809523809525,0.0
98075,,0.0,0.0,0.0
98076,,0.0,0.009174311926605505,0.0
98077,,0.0,0.0,0.0
98078,,0.0,0.0,0.0
98079,,0.0,0.0,0.0
98080,,0.0,0.0,0.0
98081,,0.0,0.0,0.0
98082,,0.0,0.0,0.0
98083,,0.0,0.0,0.0
98084,,0.0,0.0,0.0
98085,,0.0,0.0,0.0
98086,,0.0,0.0,0.0
98087,,0.0,0.0,0.0
98088,,0.0,0.0,0.0
98089,,,,
98090,,,,
98091,,0.009615384615384616,0.009523809523809525,0.0
98092,,0.0,0.009615384615384616,0.0
98093,,0.01,0.009900990099009901,0.0
98094,,,,
98095,,,,
98096,,,,
98097,,,,
98098,,,,
98099,,,,
98100,,0.0,0.0,0.0
98101,,0.0,0.0,0.0
98102,,0.0,0.0,0.0
98103,,0.0,0.009433962264150943,0.0
98104,,0.0,0.0,0.0
98105,,0.0,0.0,0.0
98106,,0.0,0.0,0.0
98107,,,,
98108,,,,
98109,,0.0,0.009615384615384616,0.0
98110,,0.0,0.009433962264150943,0.0
98111,,0.0,0.009345794392523364,0.0
98112,,0.0,0.009345794392523364,0.0
98113,,0.0,0.0,0.0
98114,,0.0,0.0,0.0
98115,,0.0,0.0,0.0
98116,,0.0,0.0,0.0
98117,,0.0,0.0,0.0
98118,,0.0,0.0,0.0
98119,,0.009174311926605505,0.0,0.0
98120,,,,
98121,,,,
98122,,,,
98123,,,,
98124,,,,
98125,,0.0,0.0,0.0
98126,,0.0,0.0,0.0
98127,,0.0,0.009259259259259259,0.0
98128,,0.0,0.009345794392523364,0.0
98129,,0.0,0.018691588785046728,0.0
98130,,0.009523809523809525,0.018691588785046728,0.0
98131,,0.0,0.009433962264150943,0.0
98132,,0.0,0.018867924528301886,0.0
98133,,,0.009523809523809525,
98134,,,,
98135,,,,
98136,,0.0,0.009615384615384616,0.0
98137,,0.0,0.009615384615384616,0.0
98138,,0.0,0.009615384615384616,0.0
98139,,0.0,0.009615384615384616,0.0
98140,,,,
98141,,,,
98142,,,,
98143,,,,
98144,,0.0,0.009433962264150943,0.0
98145,,0.0,0.008928571428571428,0.0
98146,,0.0,0.009433962264150943,0.0
98147,,,,
98148,,,,
98149,,,,
98150,,,,
98151,,,,
98152,,,,
98153,,0.0,0.018018018018018018,0.009009009009009009
98154,,0.0,0.00909090909090909,0.0
98155,,0.0,0.009174311926605505,0.0
98156,,0.0,0.009259259259259259,0.0
98157,,,,
98158,,0.0,0.018691588785046728,0.0
98159,,,,
98160,,,,
98161,,,,
98162,,,,
98163,,,,
98164,,,,
98165,,,,
98166,,,,
98167,,,,
98168,,,,
98169,,,,
98170,,,,
98171,,,,
98172,,,,
98173,,,,
98174,,,,
98175,,,0.04950495049504951,
98176,,,,
98177,,,,
98178,,,,
98179,,,,
98180,,,,
98181,,,0.0196078431372549,
98182,,,,
98183,,,,
98184,,,,
98185,,,,
98186,,,,
98187,,,,
98188,,,,
98189,,,,
98190,,,0.0196078431372549,
98191,,,0.02912621359223301,
98192,,,0.0196078431372549,
98193,,,0.019417475728155338,
98194,,,0.019417475728155338,
98195,,,0.019230769230769232,
98196,,0.009708737864077669,0.01904761904761905,0.0
98197,,0.0,0.019230769230769232,0.0
98198,,,0.019801980198019802,
98199,,,0.019801980198019802,
98200,,,,
98201,,,,
98202,,,,
98203,,,,
98204,,,,
98205,,,,
98206,,,,
98207,,,,
98208,,,,
98209,,,,
98210,,,,
98211,,,,
98212,,,,
98213,,,,
98214,,,,
98215,,,,
98216,,,,
98217,,,,
98218,,,,
98219,,,,
98220,,,,
98221,,,,
98222,,,,
98223,,,,
98224,,,,
98225,,,,
98226,,,,
98227,,,,
98228,,,,
98229,,0.0,0.00980392156862745,0.0
98230,,,,
98231,,,,
98232,,,,
98233,,,,
98234,,,,
98235,,,,
98236,,,,
98237,,,,
98238,,,,
98239,,,,
98240,,,,
98241,,,,
98242,,,,
98243,,,,
98244,,,,
98245,,,,
98246,,,,
98247,,,,
98248,,,,
98249,,,,
98250,,,,
98251,,,,
98252,,,,
98253,,,,
98254,,,,
98255,,,,
98256,,,,
98257,,,,
98258,,,,
98259,,,,
98260,,,,
98261,,,,
98262,,,,
98263,,,,
98264,,,,
98265,,,,
98266,,,,
98267,,,,
98268,,,,
